farmer_id,district,state,crop,N_applied_kg_per_ha
2707,Gadag,Karnataka,Wheat,120
2708,Gadag,Karnataka,Wheat,110
2709,Gadag,Karnataka,Wheat,80
2710,Gadag,Karnataka,Wheat,120
2711,Gadag,Karnataka,Wheat,80
2712,Gadag,Karnataka,Wheat,80
2713,Gadag,Karnataka,Wheat,100
2714,Gadag,Karnataka,Wheat,100
2715,Gadag,Karnataka,Wheat,100
2716,Gadag,Karnataka,Wheat,60
2717,Gadag,Karnataka,Wheat,110
2718,Gadag,Karnataka,Wheat,100
2719,Gadag,Karnataka,Wheat,100
2720,Gadag,Karnataka,Wheat,160
2721,Gadag,Karnataka,Wheat,110
2722,Gadag,Karnataka,Wheat,140
2723,Gadag,Karnataka,Wheat,100
2724,Gadag,Karnataka,Wheat,120
2725,Gadag,Karnataka,Wheat,100
2726,Gadag,Karnataka,Wheat,110
2727,Gadag,Karnataka,Wheat,110
2728,Gadag,Karnataka,Wheat,120
2729,Gadag,Karnataka,Wheat,70
2730,Gadag,Karnataka,Wheat,140
2731,Gadag,Karnataka,Wheat,100
2732,Gadag,Karnataka,Wheat,160
2733,Gadag,Karnataka,Wheat,100
2734,Gadag,Karnataka,Wheat,110
2735,Gadag,Karnataka,Wheat,160
2736,Gadag,Karnataka,Wheat,60
2737,Gadag,Karnataka,Wheat,120
2738,Gadag,Karnataka,Wheat,110
2739,Gadag,Karnataka,Wheat,150
2740,Gadag,Karnataka,Wheat,100
2741,Gadag,Karnataka,Wheat,120
2742,Gadag,Karnataka,Wheat,70
2743,Gadag,Karnataka,Wheat,70
2744,Gadag,Karnataka,Wheat,120
2745,Gadag,Karnataka,Wheat,150
2746,Gadag,Karnataka,Wheat,140
2747,Gadag,Karnataka,Wheat,110
2748,Gadag,Karnataka,Wheat,140
2749,Gadag,Karnataka,Wheat,150
2750,Gadag,Karnataka,Wheat,120
2751,Gadag,Karnataka,Wheat,120
2752,Gadag,Karnataka,Wheat,60
2753,Gadag,Karnataka,Wheat,120
2754,Gadag,Karnataka,Wheat,160
2755,Gadag,Karnataka,Wheat,110
2756,Gadag,Karnataka,Wheat,120
2757,Gadag,Karnataka,Wheat,70
2758,Gadag,Karnataka,Wheat,150
2759,Gadag,Karnataka,Wheat,110
2760,Gadag,Karnataka,Wheat,120
2761,Gadag,Karnataka,Wheat,110
2762,Gadag,Karnataka,Wheat,100
2763,Gadag,Karnataka,Wheat,120
2764,Gadag,Karnataka,Wheat,70
2765,Gadag,Karnataka,Wheat,60
2766,Gadag,Karnataka,Wheat,100
2767,Gadag,Karnataka,Wheat,120
2768,Gadag,Karnataka,Wheat,140
2769,Gadag,Karnataka,Wheat,120
2770,Gadag,Karnataka,Wheat,60
2771,Gadag,Karnataka,Wheat,80
2772,Gadag,Karnataka,Wheat,120
2773,Gadag,Karnataka,Wheat,120
2774,Gadag,Karnataka,Wheat,160
2775,Gadag,Karnataka,Wheat,160
2776,Gadag,Karnataka,Wheat,150
2777,Gadag,Karnataka,Wheat,110
2778,Gadag,Karnataka,Wheat,120
2779,Gadag,Karnataka,Wheat,150
2780,Gadag,Karnataka,Wheat,100
2781,Gadag,Karnataka,Wheat,120
2782,Gadag,Karnataka,Wheat,120
2783,Gadag,Karnataka,Wheat,120
2784,Gadag,Karnataka,Wheat,60
2785,Gadag,Karnataka,Wheat,70
2786,Gadag,Karnataka,Wheat,70
2787,Gadag,Karnataka,Wheat,110
2788,Gadag,Karnataka,Wheat,160
2789,Gadag,Karnataka,Wheat,150
2790,Gadag,Karnataka,Wheat,140
2791,Gadag,Karnataka,Wheat,140
2792,Gadag,Karnataka,Wheat,110
2793,Gadag,Karnataka,Wheat,120
2794,Gadag,Karnataka,Wheat,100
2795,Gadag,Karnataka,Wheat,80
2796,Gadag,Karnataka,Wheat,150
2797,Gadag,Karnataka,Wheat,80
2798,Gadag,Karnataka,Wheat,80
2799,Gadag,Karnataka,Wheat,100
2800,Gadag,Karnataka,Wheat,60
2801,Gadag,Karnataka,Wheat,120
2802,Gadag,Karnataka,Wheat,100
2803,Gadag,Karnataka,Wheat,160
2804,Gadag,Karnataka,Wheat,110
2805,Gadag,Karnataka,Wheat,110
2806,Gadag,Karnataka,Wheat,100
2807,Gadag,Karnataka,Wheat,160
2808,Gadag,Karnataka,Wheat,160
2809,Gadag,Karnataka,Wheat,110
2810,Gadag,Karnataka,Wheat,160
2811,Gadag,Karnataka,Wheat,80
2812,Gadag,Karnataka,Wheat,120
2813,Gadag,Karnataka,Wheat,120
2814,Gadag,Karnataka,Wheat,100
2815,Gadag,Karnataka,Wheat,100
2816,Gadag,Karnataka,Wheat,70
2817,Gadag,Karnataka,Wheat,140
2818,Gadag,Karnataka,Wheat,150
2819,Gadag,Karnataka,Wheat,110
2820,Gadag,Karnataka,Wheat,110
2821,Gadag,Karnataka,Wheat,80
2822,Gadag,Karnataka,Wheat,160
2823,Gadag,Karnataka,Wheat,60
2824,Gadag,Karnataka,Wheat,80
2825,Gadag,Karnataka,Wheat,100
2826,Gadag,Karnataka,Wheat,100
2827,Gadag,Karnataka,Wheat,100
2828,Gadag,Karnataka,Wheat,100
2829,Gadag,Karnataka,Wheat,160
2830,Gadag,Karnataka,Wheat,150
2831,Gadag,Karnataka,Wheat,100
2832,Gadag,Karnataka,Wheat,70
2833,Gadag,Karnataka,Wheat,60
2834,Gadag,Karnataka,Wheat,110
2835,Gadag,Karnataka,Wheat,120
2836,Gadag,Karnataka,Wheat,140
2837,Gadag,Karnataka,Wheat,160
2838,Gadag,Karnataka,Wheat,60
2839,Gadag,Karnataka,Wheat,100
2840,Gadag,Karnataka,Wheat,80
2841,Gadag,Karnataka,Wheat,150
2842,Gadag,Karnataka,Wheat,120
2843,Gadag,Karnataka,Wheat,160
2844,Gadag,Karnataka,Wheat,70
2845,Gadag,Karnataka,Wheat,120
2846,Gadag,Karnataka,Wheat,100
2847,Gadag,Karnataka,Wheat,120
2848,Gadag,Karnataka,Wheat,100
2849,Gadag,Karnataka,Wheat,100
2850,Gadag,Karnataka,Wheat,110
2851,Gadag,Karnataka,Wheat,70
2852,Gadag,Karnataka,Wheat,70
2853,Gadag,Karnataka,Wheat,100
2854,Gadag,Karnataka,Wheat,110
2855,Gadag,Karnataka,Wheat,100
2856,Gadag,Karnataka,Wheat,120
2857,Gadag,Karnataka,Wheat,140
2858,Gadag,Karnataka,Wheat,160
2859,Gadag,Karnataka,Wheat,110
2860,Gadag,Karnataka,Wheat,150
2861,Gadag,Karnataka,Wheat,80
2862,Gadag,Karnataka,Wheat,110
2863,Gadag,Karnataka,Wheat,110
2864,Gadag,Karnataka,Wheat,100
2865,Gadag,Karnataka,Wheat,140
2866,Gadag,Karnataka,Wheat,160
2867,Gadag,Karnataka,Wheat,110
2868,Gadag,Karnataka,Wheat,120
2869,Gadag,Karnataka,Wheat,110
2870,Gadag,Karnataka,Wheat,120
2871,Gadag,Karnataka,Wheat,80
2872,Gadag,Karnataka,Wheat,60
2873,Gadag,Karnataka,Wheat,140
2874,Gadag,Karnataka,Wheat,120
2875,Gadag,Karnataka,Wheat,70
2876,Gadag,Karnataka,Wheat,120
2877,Gadag,Karnataka,Wheat,110
2878,Gadag,Karnataka,Wheat,110
2879,Gadag,Karnataka,Wheat,150
2880,Gadag,Karnataka,Wheat,100
2881,Gadag,Karnataka,Wheat,100
2882,Gadag,Karnataka,Wheat,150
2883,Gadag,Karnataka,Wheat,100
2884,Gadag,Karnataka,Wheat,120
2885,Gadag,Karnataka,Wheat,70
2886,Gadag,Karnataka,Wheat,160
2887,Gadag,Karnataka,Wheat,120
2888,Gadag,Karnataka,Wheat,110
2889,Gadag,Karnataka,Wheat,140
2890,Gadag,Karnataka,Wheat,60
2891,Gadag,Karnataka,Wheat,100
2892,Gadag,Karnataka,Wheat,60
2893,Gadag,Karnataka,Wheat,100
2894,Gadag,Karnataka,Wheat,80
2895,Gadag,Karnataka,Wheat,150
2896,Gadag,Karnataka,Wheat,100
2897,Gadag,Karnataka,Wheat,160
2898,Gadag,Karnataka,Wheat,80
2899,Gadag,Karnataka,Wheat,140
2900,Gadag,Karnataka,Wheat,120
2901,Gadag,Karnataka,Wheat,140
2902,Gadag,Karnataka,Wheat,110
2903,Gadag,Karnataka,Wheat,120
2904,Gadag,Karnataka,Wheat,110
2905,Gadag,Karnataka,Wheat,100
2906,Gadag,Karnataka,Wheat,150
2907,Gadag,Karnataka,Wheat,100
2908,Gadag,Karnataka,Wheat,60
2909,Gadag,Karnataka,Wheat,120
2910,Gadag,Karnataka,Wheat,100
2911,Gadag,Karnataka,Wheat,80
2912,Gadag,Karnataka,Wheat,120
2913,Gadag,Karnataka,Wheat,120
2914,Gadag,Karnataka,Wheat,120
2915,Gadag,Karnataka,Wheat,120
2916,Gadag,Karnataka,Wheat,100
2917,Gadag,Karnataka,Wheat,110
2918,Gadag,Karnataka,Wheat,140
2919,Gadag,Karnataka,Wheat,110
2920,Gadag,Karnataka,Wheat,110
2921,Gadag,Karnataka,Wheat,120
2922,Gadag,Karnataka,Wheat,120
2923,Gadag,Karnataka,Wheat,100
2924,Gadag,Karnataka,Wheat,160
2925,Gadag,Karnataka,Wheat,110
2926,Gadag,Karnataka,Wheat,110
2927,Gadag,Karnataka,Wheat,140
2928,Gadag,Karnataka,Wheat,110
2929,Gadag,Karnataka,Wheat,110
2930,Gadag,Karnataka,Wheat,120
2931,Gadag,Karnataka,Wheat,150
2932,Gadag,Karnataka,Wheat,150
2933,Gadag,Karnataka,Wheat,100
2934,Gadag,Karnataka,Wheat,80
2935,Gadag,Karnataka,Wheat,120
2936,Gadag,Karnataka,Wheat,100
2937,Gadag,Karnataka,Wheat,110
2938,Gadag,Karnataka,Wheat,140
2939,Gadag,Karnataka,Wheat,80
2940,Gadag,Karnataka,Wheat,150
2941,Gadag,Karnataka,Wheat,110
2942,Gadag,Karnataka,Wheat,160
2943,Gadag,Karnataka,Wheat,70
2944,Gadag,Karnataka,Wheat,70
2945,Gadag,Karnataka,Wheat,110
2946,Gadag,Karnataka,Wheat,120
2947,Gadag,Karnataka,Wheat,60
2948,Gadag,Karnataka,Wheat,70
2949,Gadag,Karnataka,Wheat,100
2950,Gadag,Karnataka,Wheat,100
2951,Gadag,Karnataka,Wheat,60
2952,Gadag,Karnataka,Wheat,100
2953,Gadag,Karnataka,Wheat,100
2954,Gadag,Karnataka,Wheat,70
2955,Gadag,Karnataka,Wheat,120
2956,Gadag,Karnataka,Wheat,110
2957,Gadag,Karnataka,Wheat,150
2958,Gadag,Karnataka,Wheat,110
2959,Gadag,Karnataka,Wheat,100
2960,Gadag,Karnataka,Wheat,100
2961,Gadag,Karnataka,Wheat,100
2962,Gadag,Karnataka,Wheat,70
2963,Gadag,Karnataka,Wheat,120
2964,Gadag,Karnataka,Wheat,140
2965,Gadag,Karnataka,Wheat,120
2966,Gadag,Karnataka,Wheat,100
2967,Gadag,Karnataka,Wheat,150
2968,Gadag,Karnataka,Wheat,140
2969,Gadag,Karnataka,Wheat,110
2970,Gadag,Karnataka,Wheat,150
2971,Gadag,Karnataka,Wheat,160
2972,Gadag,Karnataka,Wheat,110
2973,Gadag,Karnataka,Wheat,100
2974,Gadag,Karnataka,Wheat,120
2975,Gadag,Karnataka,Wheat,100
2976,Gadag,Karnataka,Wheat,160
2977,Gadag,Karnataka,Wheat,140
2978,Gadag,Karnataka,Wheat,110
2979,Gadag,Karnataka,Wheat,100
2980,Gadag,Karnataka,Wheat,100
2981,Gadag,Karnataka,Wheat,70
2982,Gadag,Karnataka,Wheat,70
2983,Gadag,Karnataka,Wheat,120
2984,Gadag,Karnataka,Wheat,120
2985,Gadag,Karnataka,Wheat,120
2986,Gadag,Karnataka,Wheat,70
2987,Gadag,Karnataka,Wheat,110
2988,Gadag,Karnataka,Wheat,80
2989,Gadag,Karnataka,Wheat,60
2990,Gadag,Karnataka,Wheat,110
2991,Gadag,Karnataka,Wheat,110
2992,Gadag,Karnataka,Wheat,110
2993,Gadag,Karnataka,Wheat,100
2994,Gadag,Karnataka,Wheat,110
2995,Gadag,Karnataka,Wheat,110
2996,Gadag,Karnataka,Wheat,110
2997,Gadag,Karnataka,Wheat,80
2998,Gadag,Karnataka,Wheat,120
2999,Gadag,Karnataka,Wheat,110
3000,Gadag,Karnataka,Wheat,80
3001,Gadag,Karnataka,Wheat,160
3002,Gadag,Karnataka,Wheat,110
3003,Gadag,Karnataka,Wheat,150
3004,Gadag,Karnataka,Wheat,110
3005,Gadag,Karnataka,Wheat,150
3006,Gadag,Karnataka,Wheat,70
3007,Gadag,Karnataka,Wheat,80
3008,Gadag,Karnataka,Wheat,100
3009,Gadag,Karnataka,Wheat,120
3010,Gadag,Karnataka,Wheat,120
3011,Gadag,Karnataka,Wheat,120
3012,Gadag,Karnataka,Wheat,140
3013,Gadag,Karnataka,Wheat,160
3014,Gadag,Karnataka,Wheat,120
3015,Gadag,Karnataka,Wheat,110
3016,Gadag,Karnataka,Wheat,100
3017,Gadag,Karnataka,Wheat,120
3018,Gadag,Karnataka,Wheat,70
3019,Gadag,Karnataka,Wheat,100
3020,Gadag,Karnataka,Wheat,100
3021,Gadag,Karnataka,Wheat,110
3022,Gadag,Karnataka,Wheat,120
3023,Gadag,Karnataka,Wheat,120
3024,Gadag,Karnataka,Wheat,110
3025,Gadag,Karnataka,Wheat,110
3026,Gadag,Karnataka,Wheat,110
3027,Gadag,Karnataka,Wheat,100
3028,Gadag,Karnataka,Wheat,160
3029,Gadag,Karnataka,Wheat,120
3030,Gadag,Karnataka,Wheat,100
3031,Gadag,Karnataka,Wheat,100
3032,Gadag,Karnataka,Wheat,110
3033,Gadag,Karnataka,Wheat,110
3034,Gadag,Karnataka,Wheat,70
3035,Gadag,Karnataka,Wheat,100
3036,Gadag,Karnataka,Wheat,120
3037,Gadag,Karnataka,Wheat,60
3038,Gadag,Karnataka,Wheat,110
3039,Gadag,Karnataka,Wheat,100
3040,Gadag,Karnataka,Wheat,100
3041,Gadag,Karnataka,Wheat,140
3042,Gadag,Karnataka,Wheat,100
3043,Gadag,Karnataka,Wheat,110
3044,Gadag,Karnataka,Wheat,110
3045,Gadag,Karnataka,Wheat,110
3046,Gadag,Karnataka,Wheat,80
3047,Gadag,Karnataka,Wheat,100
3048,Gadag,Karnataka,Wheat,110
3049,Gadag,Karnataka,Wheat,70
3050,Gadag,Karnataka,Wheat,120
3051,Gadag,Karnataka,Wheat,70
3052,Gadag,Karnataka,Wheat,110
3053,Gadag,Karnataka,Wheat,80
3054,Gadag,Karnataka,Wheat,60
3055,Gadag,Karnataka,Wheat,100
3056,Gadag,Karnataka,Wheat,120
3057,Gadag,Karnataka,Wheat,120
3058,Gadag,Karnataka,Wheat,140
3059,Gadag,Karnataka,Wheat,110
3060,Gadag,Karnataka,Wheat,70
3061,Gadag,Karnataka,Wheat,150
3062,Gadag,Karnataka,Wheat,70
3063,Gadag,Karnataka,Wheat,120
3064,Gadag,Karnataka,Wheat,70
3065,Gadag,Karnataka,Wheat,120
3066,Gadag,Karnataka,Wheat,60
3067,Gadag,Karnataka,Wheat,150
3068,Gadag,Karnataka,Wheat,60
3069,Gadag,Karnataka,Wheat,80
3070,Gadag,Karnataka,Wheat,140
3071,Gadag,Karnataka,Wheat,110
3072,Gadag,Karnataka,Wheat,100
3073,Gadag,Karnataka,Wheat,140
3074,Gadag,Karnataka,Wheat,60
3075,Gadag,Karnataka,Wheat,150
3076,Gadag,Karnataka,Wheat,100
3077,Gadag,Karnataka,Wheat,100
3078,Gadag,Karnataka,Wheat,120
3079,Gadag,Karnataka,Wheat,110
3080,Gadag,Karnataka,Wheat,120
3081,Gadag,Karnataka,Wheat,100
3082,Gadag,Karnataka,Wheat,70
3083,Gadag,Karnataka,Wheat,70
3084,Gadag,Karnataka,Wheat,140
3085,Gadag,Karnataka,Wheat,70
3086,Gadag,Karnataka,Wheat,100
3087,Gadag,Karnataka,Wheat,120
3088,Gadag,Karnataka,Wheat,80
3089,Gadag,Karnataka,Wheat,80
3090,Gadag,Karnataka,Wheat,110
3091,Gadag,Karnataka,Wheat,110
3092,Gadag,Karnataka,Wheat,120
3093,Gadag,Karnataka,Wheat,110
3094,Gadag,Karnataka,Wheat,160
3095,Gadag,Karnataka,Wheat,100
3096,Gadag,Karnataka,Wheat,100
3097,Gadag,Karnataka,Wheat,120
3098,Gadag,Karnataka,Wheat,140
3099,Gadag,Karnataka,Wheat,110
3100,Gadag,Karnataka,Wheat,110
3101,Gadag,Karnataka,Wheat,120
3102,Gadag,Karnataka,Wheat,160
3103,Gadag,Karnataka,Wheat,100
3104,Gadag,Karnataka,Wheat,120
3105,Gadag,Karnataka,Wheat,100
3106,Gadag,Karnataka,Wheat,60
3107,Gadag,Karnataka,Wheat,100
3108,Gadag,Karnataka,Wheat,80
3109,Gadag,Karnataka,Wheat,140
3110,Gadag,Karnataka,Wheat,70
3111,Gadag,Karnataka,Wheat,160
3112,Gadag,Karnataka,Wheat,60
3113,Gadag,Karnataka,Wheat,70
3114,Gadag,Karnataka,Wheat,140
3115,Gadag,Karnataka,Wheat,60
3116,Gadag,Karnataka,Wheat,150
3117,Gadag,Karnataka,Wheat,120
3118,Gadag,Karnataka,Wheat,70
3119,Gadag,Karnataka,Wheat,80
3120,Gadag,Karnataka,Wheat,150
3121,Gadag,Karnataka,Wheat,110
3122,Gadag,Karnataka,Wheat,100
3123,Gadag,Karnataka,Wheat,100
3124,Gadag,Karnataka,Wheat,160
3125,Gadag,Karnataka,Wheat,100
3126,Gadag,Karnataka,Wheat,120
3127,Gadag,Karnataka,Wheat,80
3128,Gadag,Karnataka,Wheat,110
3129,Gadag,Karnataka,Wheat,120
3130,Gadag,Karnataka,Wheat,100
3131,Gadag,Karnataka,Wheat,110
3132,Gadag,Karnataka,Wheat,160
3133,Gadag,Karnataka,Wheat,100
3134,Gadag,Karnataka,Wheat,80
3135,Gadag,Karnataka,Wheat,100
3136,Gadag,Karnataka,Wheat,100
3137,Gadag,Karnataka,Wheat,100
3138,Gadag,Karnataka,Wheat,100
3139,Gadag,Karnataka,Wheat,110
3140,Gadag,Karnataka,Wheat,140
3141,Gadag,Karnataka,Wheat,100
3142,Gadag,Karnataka,Wheat,70
3143,Gadag,Karnataka,Wheat,80
3144,Gadag,Karnataka,Wheat,80
3145,Gadag,Karnataka,Wheat,110
3146,Gadag,Karnataka,Wheat,60
3147,Gadag,Karnataka,Wheat,120
3148,Gadag,Karnataka,Wheat,100
3149,Gadag,Karnataka,Wheat,120
3150,Gadag,Karnataka,Wheat,100
3151,Gadag,Karnataka,Wheat,120
3152,Gadag,Karnataka,Wheat,160
3153,Gadag,Karnataka,Wheat,120
3154,Gadag,Karnataka,Wheat,120
3155,Gadag,Karnataka,Wheat,150
3156,Gadag,Karnataka,Wheat,120
3157,Gadag,Karnataka,Wheat,120
3158,Gadag,Karnataka,Wheat,110
3159,Gadag,Karnataka,Wheat,120
3160,Gadag,Karnataka,Wheat,110
3161,Gadag,Karnataka,Wheat,150
3162,Gadag,Karnataka,Wheat,100
3163,Gadag,Karnataka,Wheat,60
3164,Gadag,Karnataka,Wheat,120
3165,Gadag,Karnataka,Wheat,150
3166,Gadag,Karnataka,Wheat,140
3167,Gadag,Karnataka,Wheat,80
3168,Gadag,Karnataka,Wheat,140
3169,Gadag,Karnataka,Wheat,100
3170,Gadag,Karnataka,Wheat,100
3171,Gadag,Karnataka,Wheat,100
3172,Gadag,Karnataka,Wheat,70
3173,Gadag,Karnataka,Wheat,120
3174,Gadag,Karnataka,Wheat,120
3175,Gadag,Karnataka,Wheat,60
3176,Gadag,Karnataka,Wheat,110
3177,Gadag,Karnataka,Wheat,160
3178,Gadag,Karnataka,Wheat,150
3179,Gadag,Karnataka,Wheat,120
3180,Gadag,Karnataka,Wheat,150
3181,Gadag,Karnataka,Wheat,120
3182,Gadag,Karnataka,Wheat,160
3183,Gadag,Karnataka,Wheat,100
3184,Gadag,Karnataka,Wheat,120
3185,Gadag,Karnataka,Wheat,110
3186,Gadag,Karnataka,Wheat,60
3187,Gadag,Karnataka,Wheat,70
3188,Gadag,Karnataka,Wheat,80
3189,Gadag,Karnataka,Wheat,110
3190,Gadag,Karnataka,Wheat,120
3191,Gadag,Karnataka,Wheat,140
3192,Gadag,Karnataka,Wheat,60
3193,Gadag,Karnataka,Wheat,120
3194,Gadag,Karnataka,Wheat,110
3195,Gadag,Karnataka,Wheat,120
3196,Gadag,Karnataka,Wheat,140
3197,Gadag,Karnataka,Wheat,160
3198,Gadag,Karnataka,Wheat,120
3199,Gadag,Karnataka,Wheat,70
3200,Gadag,Karnataka,Wheat,110
3201,Gadag,Karnataka,Wheat,100
3202,Gadag,Karnataka,Wheat,70
3203,Gadag,Karnataka,Wheat,100
3204,Gadag,Karnataka,Wheat,100
3205,Gadag,Karnataka,Wheat,160
3206,Gadag,Karnataka,Wheat,160
3207,Gadag,Karnataka,Wheat,80
3208,Gadag,Karnataka,Wheat,100
3209,Gadag,Karnataka,Wheat,120
3210,Gadag,Karnataka,Wheat,60
3211,Gadag,Karnataka,Wheat,160
3212,Gadag,Karnataka,Wheat,110
3213,Gadag,Karnataka,Wheat,100
3214,Gadag,Karnataka,Wheat,100
3215,Gadag,Karnataka,Wheat,70
3216,Gadag,Karnataka,Wheat,160
3217,Gadag,Karnataka,Wheat,110
3218,Gadag,Karnataka,Wheat,140
3219,Gadag,Karnataka,Wheat,80
3220,Gadag,Karnataka,Wheat,110
3221,Gadag,Karnataka,Wheat,100
3222,Gadag,Karnataka,Wheat,110
3223,Gadag,Karnataka,Wheat,120
3224,Gadag,Karnataka,Wheat,120
3225,Gadag,Karnataka,Wheat,100
3226,Gadag,Karnataka,Wheat,60
3227,Gadag,Karnataka,Wheat,140
3228,Gadag,Karnataka,Wheat,120
3229,Gadag,Karnataka,Wheat,60
3230,Gadag,Karnataka,Wheat,100
3231,Gadag,Karnataka,Wheat,110
3232,Gadag,Karnataka,Wheat,120
3233,Gadag,Karnataka,Wheat,60
3234,Gadag,Karnataka,Wheat,140
3235,Gadag,Karnataka,Wheat,140
3236,Gadag,Karnataka,Wheat,120
3237,Gadag,Karnataka,Wheat,100
3238,Gadag,Karnataka,Wheat,60
3239,Gadag,Karnataka,Wheat,120
3240,Gadag,Karnataka,Wheat,70
3241,Gadag,Karnataka,Wheat,70
3242,Gadag,Karnataka,Wheat,110
3243,Gadag,Karnataka,Wheat,70
3244,Gadag,Karnataka,Wheat,100
3245,Gadag,Karnataka,Wheat,110
3246,Gadag,Karnataka,Wheat,150
3247,Gadag,Karnataka,Wheat,110
3248,Gadag,Karnataka,Wheat,80
3249,Gadag,Karnataka,Wheat,120
3250,Gadag,Karnataka,Wheat,120
3251,Gadag,Karnataka,Wheat,110
3252,Gadag,Karnataka,Wheat,110
3253,Gadag,Karnataka,Wheat,140
3254,Gadag,Karnataka,Wheat,150
3255,Gadag,Karnataka,Wheat,110
3256,Gadag,Karnataka,Wheat,100
3257,Gadag,Karnataka,Wheat,80
3258,Gadag,Karnataka,Wheat,100
3259,Gadag,Karnataka,Wheat,120
3260,Gadag,Karnataka,Wheat,100
3261,Gadag,Karnataka,Wheat,110
3262,Gadag,Karnataka,Wheat,120
3263,Gadag,Karnataka,Wheat,110
3264,Gadag,Karnataka,Wheat,110
3265,Gadag,Karnataka,Wheat,160
3266,Gadag,Karnataka,Wheat,120
3267,Gadag,Karnataka,Wheat,160
3268,Gadag,Karnataka,Wheat,80
3269,Gadag,Karnataka,Wheat,70
3270,Gadag,Karnataka,Wheat,110
3271,Gadag,Karnataka,Wheat,110
3272,Gadag,Karnataka,Wheat,150
3273,Gadag,Karnataka,Wheat,140
3274,Gadag,Karnataka,Wheat,120
3275,Gadag,Karnataka,Wheat,150
3276,Gadag,Karnataka,Wheat,160
3277,Gadag,Karnataka,Wheat,60
3278,Gadag,Karnataka,Wheat,120
3279,Gadag,Karnataka,Wheat,110
3280,Gadag,Karnataka,Wheat,80
3281,Gadag,Karnataka,Wheat,110
3282,Gadag,Karnataka,Wheat,150
3283,Gadag,Karnataka,Wheat,60
3284,Gadag,Karnataka,Wheat,110
3285,Gadag,Karnataka,Wheat,160
3286,Gadag,Karnataka,Wheat,100
3287,Gadag,Karnataka,Wheat,110
3288,Gadag,Karnataka,Wheat,100
3289,Gadag,Karnataka,Wheat,150
3290,Gadag,Karnataka,Wheat,160
3291,Gadag,Karnataka,Wheat,100
3292,Gadag,Karnataka,Wheat,60
3293,Gadag,Karnataka,Wheat,140
3294,Gadag,Karnataka,Wheat,120
3295,Gadag,Karnataka,Wheat,150
3296,Gadag,Karnataka,Wheat,120
3297,Gadag,Karnataka,Wheat,150
3298,Gadag,Karnataka,Wheat,140
3299,Gadag,Karnataka,Wheat,120
3300,Gadag,Karnataka,Wheat,60
3301,Gadag,Karnataka,Wheat,100
3302,Gadag,Karnataka,Wheat,140
3303,Gadag,Karnataka,Wheat,110
3304,Gadag,Karnataka,Wheat,100
3305,Gadag,Karnataka,Wheat,60
3306,Gadag,Karnataka,Wheat,110
3307,Gadag,Karnataka,Wheat,150
3308,Gadag,Karnataka,Wheat,110
3309,Gadag,Karnataka,Wheat,120
3310,Gadag,Karnataka,Wheat,120
3311,Gadag,Karnataka,Wheat,110
3312,Gadag,Karnataka,Wheat,60
3313,Gadag,Karnataka,Wheat,60
3314,Gadag,Karnataka,Wheat,120
3315,Gadag,Karnataka,Wheat,160
3316,Gadag,Karnataka,Wheat,80
3317,Gadag,Karnataka,Wheat,70
3318,Gadag,Karnataka,Wheat,110
3319,Gadag,Karnataka,Wheat,120
3320,Gadag,Karnataka,Wheat,100
3321,Gadag,Karnataka,Wheat,100
3322,Gadag,Karnataka,Wheat,110
3323,Gadag,Karnataka,Wheat,140
3324,Gadag,Karnataka,Wheat,70
3325,Gadag,Karnataka,Wheat,60
3326,Gadag,Karnataka,Wheat,120
3327,Gadag,Karnataka,Wheat,120
3328,Gadag,Karnataka,Wheat,70
3329,Gadag,Karnataka,Wheat,110
3330,Gadag,Karnataka,Wheat,110
3331,Gadag,Karnataka,Wheat,150
3332,Gadag,Karnataka,Wheat,120
3333,Gadag,Karnataka,Wheat,140
3334,Gadag,Karnataka,Wheat,60
3335,Gadag,Karnataka,Wheat,70
3336,Gadag,Karnataka,Wheat,110
3337,Gadag,Karnataka,Wheat,110
3338,Gadag,Karnataka,Wheat,160
3339,Gadag,Karnataka,Wheat,120
3340,Gadag,Karnataka,Wheat,140
3341,Gadag,Karnataka,Wheat,150
3342,Gadag,Karnataka,Wheat,120
3343,Gadag,Karnataka,Wheat,100
3344,Gadag,Karnataka,Wheat,150
3345,Gadag,Karnataka,Wheat,110
3346,Gadag,Karnataka,Wheat,100
3347,Gadag,Karnataka,Wheat,140
3348,Gadag,Karnataka,Wheat,160
3349,Gadag,Karnataka,Wheat,100
3350,Gadag,Karnataka,Wheat,110
3351,Gadag,Karnataka,Wheat,160
3352,Gadag,Karnataka,Wheat,80
3353,Gadag,Karnataka,Wheat,100
3354,Gadag,Karnataka,Wheat,120
3355,Gadag,Karnataka,Wheat,120
3356,Gadag,Karnataka,Wheat,160
3357,Gadag,Karnataka,Wheat,120
3358,Gadag,Karnataka,Wheat,110
3359,Gadag,Karnataka,Wheat,140
3360,Gadag,Karnataka,Wheat,100
3361,Gadag,Karnataka,Wheat,150
3362,Gadag,Karnataka,Wheat,100
3363,Gadag,Karnataka,Wheat,150
3364,Gadag,Karnataka,Wheat,110
3365,Gadag,Karnataka,Wheat,160
3366,Gadag,Karnataka,Wheat,140
3367,Gadag,Karnataka,Wheat,140
3368,Gadag,Karnataka,Wheat,100
3369,Gadag,Karnataka,Wheat,110
3370,Gadag,Karnataka,Wheat,110
3371,Gadag,Karnataka,Wheat,110
