farmer_id,district,state,crop,N_applied_kg_per_ha,N2O_N_direct,N2O_N_indirect,Total_N2O_N,N2O_gas_kg_per_ha,CO2e_kg_per_ha
301,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
302,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
303,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
304,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
305,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
306,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
307,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
308,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
309,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
310,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
311,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
312,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
313,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
314,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
315,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
316,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
317,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
318,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
319,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
320,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
321,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
322,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
323,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
324,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
325,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
326,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
327,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
328,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
329,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
330,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
331,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
332,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
333,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
334,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
335,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
336,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
337,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
338,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
339,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
340,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
341,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
342,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
343,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
344,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
345,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
346,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
347,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
348,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
349,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
350,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
351,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
352,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
353,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
354,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
355,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
356,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
357,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
358,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
359,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
360,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
361,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
362,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
363,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
364,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
365,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
366,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
367,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
368,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
369,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
370,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
371,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
372,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
373,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
374,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
375,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
376,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
377,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
378,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
379,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
380,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
381,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
382,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
383,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
384,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
385,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
386,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
387,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
388,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
389,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
390,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
391,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
392,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
393,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
394,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
395,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
396,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
397,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
398,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
399,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
400,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
401,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
402,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
403,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
404,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
405,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
406,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
407,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
408,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
409,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
410,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
411,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
412,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
413,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
414,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
415,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
416,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
417,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
418,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
419,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
420,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
421,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
422,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
423,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
424,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
425,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
426,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
427,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
428,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
429,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
430,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
431,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
432,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
433,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
434,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
435,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
436,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
437,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
438,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
439,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
440,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
441,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
442,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
443,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
444,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
445,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
446,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
447,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
448,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
449,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
450,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
451,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
452,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
453,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
454,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
455,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
456,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
457,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
458,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
459,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
460,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
461,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
462,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
463,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
464,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
465,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
466,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
467,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
468,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
469,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
470,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
471,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
472,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
473,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
474,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
475,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
476,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
477,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
478,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
479,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
480,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
481,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
482,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
483,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
484,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
485,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
486,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
487,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
488,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
489,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
490,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
491,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
492,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
493,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
494,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
495,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
496,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
497,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
498,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
499,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
500,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
501,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
502,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
503,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
504,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
505,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
506,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
507,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
508,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
509,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
510,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
511,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
512,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
513,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
514,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
515,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
516,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
517,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
518,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
519,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
520,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
521,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
522,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
523,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
524,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
525,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
526,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
527,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
528,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
529,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
530,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
531,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
532,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
533,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
534,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
535,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
536,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
537,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
538,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
539,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
540,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
541,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
542,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
543,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
544,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
545,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
546,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
547,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
548,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
549,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
550,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
551,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
552,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
553,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
554,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
555,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
556,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
557,Gadag,Karnataka,Wheat,70,0.7000000000000001,0.28,0.9800000000000001,1.5386000000000002,458.50280000000004
558,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
559,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
560,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
561,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
562,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
563,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
564,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
565,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
566,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
567,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
568,Gadag,Karnataka,Wheat,150,1.5,0.6,2.1,3.297,982.5060000000001
569,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
570,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
571,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
572,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
573,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
574,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
575,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
576,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
577,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
578,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
579,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
580,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
581,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
582,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
583,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
584,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
585,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
586,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
587,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
588,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
589,Gadag,Karnataka,Wheat,120,1.2,0.48,1.68,2.6376,786.0047999999999
590,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
591,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
592,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
593,Gadag,Karnataka,Wheat,60,0.6,0.24,0.84,1.3188,393.00239999999997
594,Gadag,Karnataka,Wheat,80,0.8,0.32,1.12,1.7584000000000002,524.0032000000001
595,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
596,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
597,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
598,Gadag,Karnataka,Wheat,160,1.6,0.64,2.24,3.5168000000000004,1048.0064000000002
599,Gadag,Karnataka,Wheat,100,1.0,0.4,1.4,2.198,655.004
600,Gadag,Karnataka,Wheat,140,1.4000000000000001,0.56,1.9600000000000002,3.0772000000000004,917.0056000000001
601,Gadag,Karnataka,Wheat,110,1.1,0.44,1.54,2.4178,720.5044
